id	tc_text	en_text	status
2686071	另一個進入廢棄通道的入口。我們可以利用它來移動部隊。	Another access to the abandoned tunnels. We can move troops through there.	different
2686100	聽我說，真言持有者﹗今天我們要消滅星辰諸神可恨的軍隊。	Hear me, Word Bearers! This day we destroy the hateful forces of the Star Gods.	different
2686101	受次元保佑的安非恩和錫蘇斯準備了一個偉大的設備，受到曾奇的大能祝福。利用它，我們可以炸毀這些洞穴，擊碎死靈族﹗	Warp-blessed Amphion and Zethus have prepared a great device, blessed by Lord Tzeentch's might. With it we shall bring down these caverns and crush the Necrons!	different
2686102	我將親自把這個偉大的神器帶進這些洞穴的深處。保衛我進去和撤退。	I will deliver this great artifact into the bowels of these caverns myself. Guard my advance and my withdrawal.	different
2686103	我不會死，讓這些機器心滿意足。	I will not give these machines the satisfaction of my death.	different
2686110	那個黑色塑像散發出死靈族的邪惡能量。	That black idol seethes with the Necrons' foul energies.	different
2686111	破壞它，為了混沌的榮耀﹗	Destroy it, for the glory of Chaos!	different
2686120	另一個死靈族的塑像。摧毀它！	Another of the Necrons' idols. Destroy it!	different
2686130	浮石巨塔﹗現在好像在休眠狀態，但是肯定不會持續太久。	Monoliths! They seem dormant for now, but that surely won't last.	different
2686131	把他們全部消滅！	Destroy them all!	different
2686140	神器已經就定位。我要返回地面。	The artifact is in place. I return to the surface.	different
2686141	不計代價保護我的逃離路線﹗	Protect my escape route at all costs!	different
2686150	我已經離開墓窖。 準備目睹混沌的能力﹗	I have escaped the catacombs. Prepare to witness the power of Chaos!	different
2686160	我的使徒，星辰諸神的力量流貫這個地方。它累積在這些地方。	My Apostle, the power of the Star Gods runs through this place. It pools in these locations.	different
2686161	真言持有者，派人到那些地區。 我們不能不去察看死靈族s的機器。	Word Bearers, send men to those areas. We cannot let the Necrons' machines go unchecked.	different
2686170	死靈族已經拋棄這些通道。 如果有另一個入口，我們就能安全使用這些通道。	The Necrons have abandoned these passageways. If there is another entrance we can use these passages in safety.	different
2686171	很好。另一個進入通道的入口。我們可以自由地利用那裡移動軍隊。	Excellent. Another access point to the passageways. We can move troops freely through there.	different
2686200	扭曲武器準備好了嗎？	Is the distort weapon ready?	different
2686201	是的，先知。把這個武器帶進這些墓窖的深處，就可以一勞永逸消滅這些死靈族。	Yes, Farseer. Carry this weapon into the bowels of these catacombs and you may eliminate these Necrons once and for all.	different
2686202	我在現在和當時之間看到極大的衝突，丑角。但是我不會失敗。	I see great strife between now and then, Harlequin, but I shall not fail.	different
2686203	但是塔迪兒，太危險了。如果你死在敵人手下，我們就無法繼續。	But Taldeer, it is too dangerous. Were you to fall to the enemy, we could not continue.	different
2686204	那麼我就不會死在他們手中，丑角。我會活下來再戰。	Then I shall not fall, Harlequin. I will live to fight another day.	different
2686210	卡坦的可憎能量流經那個結構。在它的動力全滿之前，我們必須破壞它。	The loathsome energies of the C'tan flow through that structure. We must destroy it before it reaches full power.	different
2686220	另一個卡坦信標。迅速破壞它。	Another C'tan beacon. Destroy it quickly.	different
2686230	我們找到一群休眠的死靈族浮石巨塔。	We have found a group of dormant Necron Monoliths.	different
2686231	在它們起來攻擊我們之前，先破壞它們。	They must be destroyed before they rise to oppose us.	different
2686240	扭曲炸彈準備好了！在它爆破之前，護送先知塔迪兒到地面去。	The distortion bomb is prepared! See Farseer Taldeer to the surface before it detonates.	different
2686250	烏斯維的武士﹗我們成功了﹗克諾努斯的死靈族即將毀滅﹗	Warriors of Ulthwé! We have succeeded! The doom of the Necrons of Kronus is at hand!	different
2686260	塔迪兒。我在這些墓穴裡看見隱藏的可怕東西。	Taldeer. I have seen terrible things hidden in these catacombs.	different
2686261	我也有同樣的預知，丑角。我會派遊俠去偵察那些地區。	I have had the visions as well, Harlequin. I shall dispatch Rangers to scout those areas.	different
2686270	埋在這些隧道裡的死靈族已經都離開了。如果我們能夠找到另一個出入口，就可以像使用魍道關口一樣地利用它們來移動。	All the Necrons buried in these tunnels have already exited. If we can find another access, we may move through them as we do through the webway.	different
2686271	我們發現另一個進入廢棄隧道的出入口。	We have uncovered another access to the abandoned tunnel system.	different
2686300	機械主教報告說電漿炸彈已經準備好了，總督。他們也已經找出最適合安裝的地方。	The Techpriests report that the plasma bomb is prepared, Governor. They have identified the most auspicious place for it as well.	different
2686301	很好。準備你的部隊。我們要親自去安裝這個設備。	Excellent. Prepare your men. We are delivering this device personally.	different
2686302	戰死是最高的榮譽，總督。	To die in battle is the highest honor, Governor.	different
2686303	我並不打算死在這裡，士官。我們還有一整顆行星要解放。	I have no intention to die here, sergeant. We still have a planet to free.	different
2686310	我們發現某種信標，長官。	We've spotted some sort of beacon, sir.	different
2686311	那些外星人一定設置了另一個陷阱。 破壞那個東西。	The aliens are surely planning another trap. Destroy that thing.	different
2686320	另一個信標。拿一些重型武器來處理掉它。	Another beacon. Bring up some heavy weapons and take care of that thing.	different
2686330	帝皇啊，更多浮石巨塔 ...	By the Emperor, it's more of those Monoliths...	different
2686331	派一個破壞小隊去處理，士兵。我要它們在啟動之前就被破壞。	Get a demolitions team on those things, soldier. I want them smoking heaps before they can activate.	different
2686340	好了。炸彈已經安裝。弟兄們，加速回到地面！	That's it. The bomb is set. Back to the surface men, on the double!	different
2686350	帝國的士兵﹗ 我們已經贏了﹗	Soldiers of the Imperium! We have won the day!	different
2686360	總督，機械主教發現這些點傳出外星人的能量。	Governor, the Techpriests have picked up alien energies coming from these points.	different
2686361	派一些攻擊小隊去。我們不能冒險讓他們切斷安全通道。	Send out some strike teams. We can't risk them cutting off our escape.	different
2686370	看起來這些隧道是安全的。如果我們能夠找到另一個安全的進出口，我們就可以像使用己的基地隧道一樣地使用它們。	It looks like these tunnels are safe. We could use them just like our own base tunnels, if we can find another safe access point.	different
2686371	另一個進入隧道的入口。很好。	Another access to the cleared tunnels. Excellent.	different
